"","time","transmission_potential","immune","gamma","r","dose"
"3343",1.341,1.18050661217257e-141,77.2171227931752,5.7692308e-05,70,1
"3344",1.342,9.67550394519329e-142,77.1795236327877,5.7692308e-05,70,1
"3345",1.343,7.93447739169609e-142,77.1419432673533,5.7692308e-05,70,1
"3346",1.344,6.50377241610051e-142,77.1043816870254,5.7692308e-05,70,1
"3347",1.345,5.32563943786204e-142,77.0668388817407,5.7692308e-05,70,1
"3348",1.346,4.35335352324614e-142,77.0293148416982,5.7692308e-05,70,1
"3349",1.347,3.55569653345697e-142,76.9918095584974,5.7692308e-05,70,1
"3350",1.348,2.90330423959243e-142,76.9543230230889,5.7692308e-05,70,1
"3351",1.349,2.37044059788734e-142,76.9168552262101,5.7692308e-05,70,1
"3352",1.35,1.93569768803868e-142,76.8794061586444,5.7692308e-05,70,1
"3353",1.351,1.58409745856875e-142,76.8419758126741,5.7692308e-05,70,1
"3354",1.352,1.30000617595247e-142,76.8045641788891,5.7692308e-05,70,1
"3355",1.353,1.06743108895227e-142,76.7671712463169,5.7692308e-05,70,1
"3356",1.354,8.76083077579722e-143,76.7297970051602,5.7692308e-05,70,1
"3357",1.355,7.18323798831463e-143,76.6924414454057,5.7692308e-05,70,1
"3358",1.356,5.87971320687334e-143,76.6551045573015,5.7692308e-05,70,1
"3359",1.357,4.80892733114212e-143,76.6177863324888,5.7692308e-05,70,1
"3360",1.358,3.93197644628123e-143,76.5804867619633,5.7692308e-05,70,1
"3361",1.359,3.2147246803985e-143,76.5432058365088,5.7692308e-05,70,1
"3362",1.36,2.62874194714305e-143,76.5059435469546,5.7692308e-05,70,1
"3363",1.361,2.1541143679157e-143,76.4686998856212,5.7692308e-05,70,1
"3364",1.362,1.77004012345219e-143,76.4314748431459,5.7692308e-05,70,1
"3365",1.363,1.45521164752321e-143,76.3942684086107,5.7692308e-05,70,1
"3366",1.364,1.19586702252285e-143,76.3570805722671,5.7692308e-05,70,1
"3367",1.365,9.8179226768425e-144,76.3199113241519,5.7692308e-05,70,1
"3368",1.366,8.04704891938924e-144,76.2827606545617,5.7692308e-05,70,1
"3369",1.367,6.59054883569613e-144,76.2456285551794,5.7692308e-05,70,1
"3370",1.368,5.39613920174476e-144,76.2085150170457,5.7692308e-05,70,1
"3371",1.369,4.41792089930708e-144,76.1714200309903,5.7692308e-05,70,1
"3372",1.37,3.61763116245685e-144,76.1343435878882,5.7692308e-05,70,1
"3373",1.371,2.96843851381038e-144,76.0972856800984,5.7692308e-05,70,1
"3374",1.372,2.44228131975748e-144,76.0602462983046,5.7692308e-05,70,1
"3375",1.373,2.01040632240611e-144,76.0232254316435,5.7692308e-05,70,1
"3376",1.374,1.65422252731508e-144,75.9862230704151,5.7692308e-05,70,1
"3377",1.375,1.35985836938641e-144,75.949239204706,5.7692308e-05,70,1
"3378",1.376,1.11606196646484e-144,75.912273824861,5.7692308e-05,70,1
"3379",1.377,9.15288677557412e-145,75.8753269226046,5.7692308e-05,70,1
"3380",1.378,7.50425897943769e-145,75.8383984890223,5.7692308e-05,70,1
"3381",1.379,6.15222459774199e-145,75.8014885149893,5.7692308e-05,70,1
"3382",1.38,5.04460859298045e-145,75.7645969914263,5.7692308e-05,70,1
"3383",1.381,4.14478216731966e-145,75.7277239107303,5.7692308e-05,70,1
"3384",1.382,3.41440765886428e-145,75.6908692636315,5.7692308e-05,70,1
"3385",1.383,2.8141513543551e-145,75.6540330393209,5.7692308e-05,70,1
"3386",1.384,2.31848371854939e-145,75.6172152281466,5.7692308e-05,70,1
"3387",1.385,1.90836016542291e-145,75.5804158202449,5.7692308e-05,70,1
"3388",1.386,1.56830332883051e-145,75.5436348060086,5.7692308e-05,70,1
"3389",1.387,1.28791164121471e-145,75.5068721772036,5.7692308e-05,70,1
"3390",1.388,1.05737167920538e-145,75.4701279249598,5.7692308e-05,70,1
"3391",1.389,8.68054058491415e-146,75.4334020401979,5.7692308e-05,70,1
"3392",1.39,7.12749626691953e-146,75.3966945138839,5.7692308e-05,70,1
"3393",1.391,5.8639161693849e-146,75.3600053384527,5.7692308e-05,70,1
"3394",1.392,4.83670549023e-146,75.3233345046808,5.7692308e-05,70,1
"3395",1.393,3.99137219027465e-146,75.2866820018129,5.7692308e-05,70,1
"3396",1.394,3.29251027194379e-146,75.2500478202456,5.7692308e-05,70,1
"3397",1.395,2.71356978935236e-146,75.213431950164,5.7692308e-05,70,1
"3398",1.396,2.23296678859751e-146,75.1768343820091,5.7692308e-05,70,1
"3399",1.397,1.83618617833366e-146,75.1402551075878,5.7692308e-05,70,1
"3400",1.398,1.50952358638693e-146,75.1036941180742,5.7692308e-05,70,1
"3401",1.399,1.24091463518002e-146,75.0671514044343,5.7692308e-05,70,1
"3402",1.4,1.02026832854266e-146,75.0306269576791,5.7692308e-05,70,1
"3403",1.401,8.40484519892834e-147,74.9941207702813,5.7692308e-05,70,1
"3404",1.402,6.94117268964504e-147,74.9576328330634,5.7692308e-05,70,1
"3405",1.403,5.7351485567887e-147,74.9211631353238,5.7692308e-05,70,1
"3406",1.404,4.73686847320127e-147,74.8847116675068,5.7692308e-05,70,1
"3407",1.405,3.90891784759703e-147,74.8482784198467,5.7692308e-05,70,1
"3408",1.406,3.22082337685923e-147,74.8118633828321,5.7692308e-05,70,1
"3409",1.407,2.65204583994707e-147,74.7754665483106,5.7692308e-05,70,1
"3410",1.408,2.18317837236917e-147,74.7390879075004,5.7692308e-05,70,1
"3411",1.409,1.79712750378957e-147,74.7027274514127,5.7692308e-05,70,1
"3412",1.41,1.47958256164899e-147,74.6663851711032,5.7692308e-05,70,1
"3413",1.411,1.22046317761659e-147,74.6300610590822,5.7692308e-05,70,1
"3414",1.412,1.00918554212731e-147,74.593755106218,5.7692308e-05,70,1
"3415",1.413,8.34869793158762e-148,74.5574673018622,5.7692308e-05,70,1
"3416",1.414,6.90412572211933e-148,74.5211976365069,5.7692308e-05,70,1
"3417",1.415,5.70461121875472e-148,74.4849461004351,5.7692308e-05,70,1
"3418",1.416,4.70654246767895e-148,74.4487126841828,5.7692308e-05,70,1
"3419",1.417,3.88050486022372e-148,74.4124973796383,5.7692308e-05,70,1
"3420",1.418,3.19868537181614e-148,74.3763001780636,5.7692308e-05,70,1
"3421",1.419,2.63655919598234e-148,74.3401210705146,5.7692308e-05,70,1
"3422",1.42,2.17356954352068e-148,74.3039600480919,5.7692308e-05,70,1
"3423",1.421,1.79522024902946e-148,74.2678171033429,5.7692308e-05,70,1
"3424",1.422,1.48627967861892e-148,74.2316922271814,5.7692308e-05,70,1
"3425",1.423,1.23107022848329e-148,74.1955854090124,5.7692308e-05,70,1
"3426",1.424,1.01931814997668e-148,74.1594966393752,5.7692308e-05,70,1
"3427",1.425,8.43282951019706e-149,74.1234259086013,5.7692308e-05,70,1
"3428",1.426,6.96646430213914e-149,74.087373207274,5.7692308e-05,70,1
"3429",1.427,5.75137738759232e-149,74.0513385273219,5.7692308e-05,70,1
"3430",1.428,4.74715478717928e-149,74.0153218600507,5.7692308e-05,70,1
"3431",1.429,3.91814152110185e-149,73.9793231965609,5.7692308e-05,70,1
"3432",1.43,3.23442400731644e-149,73.9433425279973,5.7692308e-05,70,1
"3433",1.431,2.67488459470271e-149,73.9073798469447,5.7692308e-05,70,1
"3434",1.432,2.2173082157789e-149,73.8714351443623,5.7692308e-05,70,1
"3435",1.433,1.8388218901738e-149,73.8355084097075,5.7692308e-05,70,1
"3436",1.434,1.52442087119796e-149,73.7995996335673,5.7692308e-05,70,1
"3437",1.435,1.26274371419142e-149,73.7637088063211,5.7692308e-05,70,1
"3438",1.436,1.04451325846614e-149,73.7278359185992,5.7692308e-05,70,1
"3439",1.437,8.63454203825324e-150,73.6919809623706,5.7692308e-05,70,1
"3440",1.438,7.13624150237244e-150,73.6561439289843,5.7692308e-05,70,1
"3441",1.439,5.89774673043194e-150,73.6203248095851,5.7692308e-05,70,1
"3442",1.44,4.87497257664574e-150,73.5845235953621,5.7692308e-05,70,1
"3443",1.441,4.03676273504297e-150,73.5487402789369,5.7692308e-05,70,1
"3444",1.442,3.350317317953e-150,73.5129748513139,5.7692308e-05,70,1
"3445",1.443,2.78182262193304e-150,73.4772273020032,5.7692308e-05,70,1
"3446",1.444,2.3090157497463e-150,73.4414976216386,5.7692308e-05,70,1
"3447",1.445,1.91504197129107e-150,73.4057858006475,5.7692308e-05,70,1
"3448",1.446,1.58611375972525e-150,73.3700918297069,5.7692308e-05,70,1
"3449",1.447,1.31288444909684e-150,73.3344157008259,5.7692308e-05,70,1
"3450",1.448,1.08649643098878e-150,73.2987574053967,5.7692308e-05,70,1
"3451",1.449,8.99122320186213e-151,73.2631169346081,5.7692308e-05,70,1
"3452",1.45,7.44181351962559e-151,73.2274942796934,5.7692308e-05,70,1
"3453",1.451,6.17017605065891e-151,73.1918894333108,5.7692308e-05,70,1
"3454",1.452,5.12723854062688e-151,73.1563023865096,5.7692308e-05,70,1
"3455",1.453,4.26239541350468e-151,73.1207331288523,5.7692308e-05,70,1
"3456",1.454,3.542293319239e-151,73.0851816510193,5.7692308e-05,70,1
"3457",1.455,2.94155758859573e-151,73.0496479434858,5.7692308e-05,70,1
"3458",1.456,2.43942339360246e-151,73.0141319969753,5.7692308e-05,70,1
"3459",1.457,2.02180425208741e-151,72.9786338035368,5.7692308e-05,70,1
"3460",1.458,1.67534132903351e-151,72.9431533546053,5.7692308e-05,70,1
"3461",1.459,1.38821664227865e-151,72.9076906414138,5.7692308e-05,70,1
"3462",1.46,1.15048270662213e-151,72.8722456552389,5.7692308e-05,70,1
"3463",1.461,9.55093985092762e-152,72.8368183887759,5.7692308e-05,70,1
"3464",1.462,7.94619165316471e-152,72.8014088331184,5.7692308e-05,70,1
"3465",1.463,6.61385221238847e-152,72.7660169778812,5.7692308e-05,70,1
"3466",1.464,5.50316808913777e-152,72.7306428137909,5.7692308e-05,70,1
"3467",1.465,4.5755318712435e-152,72.6952863313704,5.7692308e-05,70,1
"3468",1.466,3.79929396136021e-152,72.6599475213894,5.7692308e-05,70,1
"3469",1.467,3.15293738341562e-152,72.6246263759367,5.7692308e-05,70,1
"3470",1.468,2.61604101432105e-152,72.5893228864897,5.7692308e-05,70,1
"3471",1.469,2.17052939722831e-152,72.5540370443255,5.7692308e-05,70,1
"3472",1.47,1.80117416399537e-152,72.518768840764,5.7692308e-05,70,1
"3473",1.471,1.49717774558578e-152,72.4835182685369,5.7692308e-05,70,1
"3474",1.472,1.24713825467984e-152,72.4482853187824,5.7692308e-05,70,1
"3475",1.473,1.03927909186023e-152,72.4130699811667,5.7692308e-05,70,1
"3476",1.474,8.65802559593152e-153,72.3778722464632,5.7692308e-05,70,1
"3477",1.475,7.20748617090356e-153,72.3426921052417,5.7692308e-05,70,1
"3478",1.476,5.99229430189199e-153,72.3075295483182,5.7692308e-05,70,1
"3479",1.477,4.9791964304772e-153,72.2723845678206,5.7692308e-05,70,1
"3480",1.478,4.13661058700547e-153,72.2372571552691,5.7692308e-05,70,1
"3481",1.479,3.43655215229398e-153,72.2021473019841,5.7692308e-05,70,1
"3482",1.48,2.85541693861788e-153,72.167054999329,5.7692308e-05,70,1
"3483",1.481,2.37645056781489e-153,72.1319802400716,5.7692308e-05,70,1
"3484",1.482,1.98194800420694e-153,72.0969230153943,5.7692308e-05,70,1
"3485",1.483,1.65359992106519e-153,72.0618833150151,5.7692308e-05,70,1
"3486",1.484,1.3792402065899e-153,72.026861129753,5.7692308e-05,70,1
"3487",1.485,1.14957090170154e-153,71.9918564502251,5.7692308e-05,70,1
"3488",1.486,9.56953450397576e-154,71.9568692672931,5.7692308e-05,70,1
"3489",1.487,7.96179985936227e-154,71.9218995731242,5.7692308e-05,70,1
"3490",1.488,6.62300645668212e-154,71.886947359281,5.7692308e-05,70,1
"3491",1.489,5.50926992686237e-154,71.852012617127,5.7692308e-05,70,1
"3492",1.49,4.58354170719547e-154,71.8170953380689,5.7692308e-05,70,1
"3493",1.491,3.81949617307019e-154,71.7821955149103,5.7692308e-05,70,1
"3494",1.492,3.1892822538917e-154,71.7473131388778,5.7692308e-05,70,1
"3495",1.493,2.66408887499271e-154,71.7124481997405,5.7692308e-05,70,1
"3496",1.494,2.22475221405752e-154,71.6776006883633,5.7692308e-05,70,1
"3497",1.495,1.8565574953582e-154,71.6427705954101,5.7692308e-05,70,1
"3498",1.496,1.54741119149594e-154,71.6079579117882,5.7692308e-05,70,1
"3499",1.497,1.28906215086507e-154,71.5731626297039,5.7692308e-05,70,1
"3500",1.498,1.07366258905072e-154,71.5383847407617,5.7692308e-05,70,1
"3501",1.499,8.94247358351599e-155,71.5036242363683,5.7692308e-05,70,1
"3502",1.5,7.44929476860282e-155,71.4688811079731,5.7692308e-05,70,1
"3503",1.501,6.215213772673e-155,71.434155348416,5.7692308e-05,70,1
"3504",1.502,5.19589633354451e-155,71.3994469489669,5.7692308e-05,70,1
"3505",1.503,4.34542443005891e-155,71.3647558994462,5.7692308e-05,70,1
"3506",1.504,3.63314918683631e-155,71.3300821907643,5.7692308e-05,70,1
"3507",1.505,3.03553922441957e-155,71.2954258136316,5.7692308e-05,70,1
"3508",1.506,2.53322183465569e-155,71.2607867590008,5.7692308e-05,70,1
"3509",1.507,2.11295155518149e-155,71.226165019117,5.7692308e-05,70,1
"3510",1.508,1.76212081127699e-155,71.1915605856267,5.7692308e-05,70,1
"3511",1.509,1.46953386333902e-155,71.1569734499794,5.7692308e-05,70,1
"3512",1.51,1.22571951793595e-155,71.1224036036672,5.7692308e-05,70,1
"3513",1.511,1.02393345593546e-155,71.0878510395655,5.7692308e-05,70,1
"3514",1.512,8.57027325379444e-156,71.053315748988,5.7692308e-05,70,1
"3515",1.513,7.1759499225436e-156,71.0187977218058,5.7692308e-05,70,1
"3516",1.514,6.00688090607442e-156,70.9842969489745,5.7692308e-05,70,1
"3517",1.515,5.02489906877073e-156,70.9498134212511,5.7692308e-05,70,1
"3518",1.516,4.19856938338869e-156,70.9153471296331,5.7692308e-05,70,1
"3519",1.517,3.50638347494585e-156,70.8808980664045,5.7692308e-05,70,1
"3520",1.518,2.92785484010637e-156,70.8464662232534,5.7692308e-05,70,1
"3521",1.519,2.44477172935421e-156,70.8120515916719,5.7692308e-05,70,1
"3522",1.52,2.04171004472594e-156,70.7776541631946,5.7692308e-05,70,1
"3523",1.521,1.7076749146752e-156,70.7432739307325,5.7692308e-05,70,1
"3524",1.522,1.43100444165205e-156,70.7089108856425,5.7692308e-05,70,1
"3525",1.523,1.19960170688119e-156,70.6745650178461,5.7692308e-05,70,1
"3526",1.524,1.00535653997193e-156,70.6402363183444,5.7692308e-05,70,1
"3527",1.525,8.42013944180113e-157,70.6059247779401,5.7692308e-05,70,1
"3528",1.526,7.04413529928974e-157,70.5716303876758,5.7692308e-05,70,1
"3529",1.527,5.890171172487e-157,70.5373531398739,5.7692308e-05,70,1
"3530",1.528,4.92452052749126e-157,70.5030930262641,5.7692308e-05,70,1
